case_id,asset_id,display_key,lens_id,title,publication_date,earliest_priority_date,applicants,owners,inventors,jurisdiction,kind,legal_status,cpc_classifications,ipcr_classifications,url,match_score,ri_relevance_reason,source_type,mocked,confidence_0_1
auto_hokuriku_seikei_carbide_manufacturing_member_plasma_same_silicon,asset_abb80e4a139e,WO 2016/159146 A1,192-462-419-141-988,"SILICON CARBIDE MEMBER FOR PLASMA TREATMENT DEVICES, AND METHOD FOR MANUFACTURING SAME",2016-10-06,2015-03-31,HOKURIKU SEIKEI IND CO LTD,,OKESAKU MASAHIRO;;MIYAHARA MICHITO;;ETO HIDEO;;OKUDO YUKIO;;SAITO MAKOTO;;SANDA HIROSHI,WO,A1,PENDING,C04B35/565;;C04B35/575;;C04B35/62695;;C04B35/645;;C04B2235/3217;;C04B2235/3222;;C04B2235/3225;;C04B2235/3821;;C04B2235/383;;C04B2235/5436;;C04B2235/5445;;C04B2235/604;;C04B2235/666;;C04B2235/667;;C04B2235/725;;C04B2235/77;;C04B2235/85;;H10P50/242;;C04B35/5755;;C04B35/565;;C04B35/575;;C04B35/62695;;C04B35/6303;;C04B35/645;;C04B2235/3217;;C04B2235/3222;;C04B2235/3225;;C04B2235/3821;;C04B2235/383;;C04B2235/5436;;C04B2235/5445;;C04B2235/604;;C04B2235/658;;C04B2235/666;;C04B2235/667;;C04B2235/725;;C04B2235/77;;C04B2235/85;;H10P50/242,H01L21/3065;;C04B35/565,https://lens.org/192-462-419-141-988,6,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_honeywell_safety_rnindkapsling,asset_917c5dda9f42,DK 2689590 T3,119-048-565-156-749,HØREVÆRNINDKAPSLING,2015-10-05,2011-03-25,HONEYWELL SAFETY PRODUCTS USA INC,,JENKINS JOHN,DK,T3,ACTIVE,H04R1/1083;;A61F11/14;;H04R1/1008;;H04R1/1083;;H04R1/1008,H04R5/033;;H04R1/10,https://lens.org/119-048-565-156-749,1,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_household_health_hygiene_oral_production_solid_thereof,asset_dcce4f8fe907,WO 2009/088229 A2,140-554-547-540-408,SOLID ORAL HYGIENE COMPOSITION AND PRODUCTION METHOD THEREOF,2009-07-16,2008-01-09,"LG HOUSEHOLD & HEALTH CARE LTD.;;MOON, Kyo-Tae;;HA, Won-Ho;;AHN, Jae-Hyun;;KANG, Sang-Jin",,,WO,A2,PENDING,A61Q11/00;;A61K8/73;;A61K8/731;;A61K8/732;;A61K8/733;;A61K8/8147;;A61K8/8152;;A61K8/8164;;A61K8/8176,A61K8/60;;A61K8/02;;A61Q11/00,https://lens.org/140-554-547-540-408,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_huestis_machine_oven_warming,asset_2988e4ded48e,WO 2017/011016 A1,013-878-488-125-672,WARMING OVEN,2017-01-19,2015-07-10,HUESTIS MACHINE CORP,,BETTENCOURT STEPHEN,WO,A1,PENDING,A61B90/18;;A61B90/18,A47J37/00;;A47J37/01;;A47J37/04,https://lens.org/013-878-488-125-672,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hutson_william_dimensional_display_multi_processing,asset_d8162e013bd9,EP 0562004 A1,005-937-157-551-754,MULTI-DIMENSIONAL DATA PROCESSING AND DISPLAY.,1993-09-29,1990-12-14,HUTSON WILLIAM H,,HUTSON WILLIAM H,EP,A1,EXPIRED,G01S7/6245;;G01S3/8006;;G01S3/802;;G01S3/86;;G01S7/20;;G01S15/66;;G01S15/87;;G01S15/89;;G01S15/8977;;G01S15/00;;G01S7/6245;;G01S3/8006;;G01S3/802;;G01S3/86;;G01S7/20;;G01S15/66;;G01S15/87;;G01S15/89;;G01S15/8977,G01S3/80;;G01S3/802;;G01S7/20;;G01S7/526;;G01S7/56;;G01S7/62;;G01S15/66;;G01S15/88;;G01S15/89;;G06T11/00;;H04B1/10,https://lens.org/005-937-157-551-754,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hutson_william_dimensional_display_multi_processing,asset_8339cf24a111,WO 1992/010880 A1,166-400-598-415-940,MULTI-DIMENSIONAL DATA PROCESSING AND DISPLAY,1992-06-25,1990-12-14,HUTSON WILLIAM H,,HUTSON WILLIAM H,WO,A1,PATENTED,G01S7/6245;;G01S3/8006;;G01S3/802;;G01S3/86;;G01S7/20;;G01S15/66;;G01S15/87;;G01S15/89;;G01S15/8977;;G01S15/00;;G01S7/6245;;G01S3/8006;;G01S3/802;;G01S3/86;;G01S7/20;;G01S15/66;;G01S15/87;;G01S15/89;;G01S15/8977,G01S3/80;;G01S3/802;;G01S7/20;;G01S7/526;;G01S7/56;;G01S7/62;;G01S15/66;;G01S15/88;;G01S15/89;;G06T11/00;;H04B1/10,https://lens.org/166-400-598-415-940,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hwan_centralized_collecting_defect_defective_displayi,asset_83e41e078d06,WO 1991/012704 A1,069-712-558-030-217,CENTRALIZED DEVICE FOR DISPLAYING DEFECTIVE LOCATIONS OF LIGHTING FIXTURES AND METHOD OF COLLECTING INFORMATION ON DEFECT,1991-08-22,1990-02-06,BAE HEE HWAN,,BAE HEE HWAN,WO,A1,PENDING,H02J13/13;;H05B47/22;;Y02B70/30;;Y02B90/20;;Y04S20/246;;Y04S40/12;;F21W2131/103;;H02J13/13;;H05B47/22;;Y02B90/20;;Y04S40/12,H02J13/00;;H05B37/03,https://lens.org/069-712-558-030-217,9,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hwang_cooled_plasma_torch_water,asset_7f9fa42bb1d4,WO 2016/204332 A1,165-718-340-844-856,WATER-COOLED PLASMA TORCH,2016-12-22,2015-06-16,HWANG WON-GYU,,HWANG WON-GYU,WO,A1,PENDING,B23K10/00;;H05H1/34;;H05H1/28;;H05H1/34;;H05H1/3436;;H05H1/28;;H05H1/34;;H05H1/3436,H05H1/28;;B23K10/00,https://lens.org/165-718-340-844-856,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hwang_kapsoon_bowl_fabrication_foldable_instant_noodles_thereo,asset_7661c4f4015b,WO 2009/096716 A2,121-338-914-854-252,FOLDABLE BOWL FOR INSTANT NOODLES AND FABRICATION METHOD THEREOF,2009-08-06,2008-01-30,"HWANG, Kapsoon",,,WO,A2,PENDING,B65D21/08;;B65D3/22;;B65D81/34,B65D81/34;;B65D3/22;;B65D21/08,https://lens.org/121-338-914-854-252,6,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hwang_plasma_torch,asset_37c4d26f2805,WO 2016/159447 A1,065-034-654-386-357,PLASMA TORCH,2016-10-06,2015-04-02,HWANG WON-GYU,,HWANG WON-GYU,WO,A1,PENDING,B23K10/02;;H05H1/34;;H05H1/34;;H05H1/3436;;H05H1/3457;;H05H1/34;;H05H1/3436;;H05H1/3457;;H05H1/42,H05H1/26;;H05H1/34,https://lens.org/065-034-654-386-357,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hwang_yeol_agricultural_balloon_chemicals_spraying_using,asset_1d5098e00b2e,WO 1993/000804 A1,183-693-501-973-400,METHOD AND DEVICE FOR SPRAYING AGRICULTURAL CHEMICALS USING BALLOON,1993-01-21,1991-07-05,HWANG YEOL,,,WO,A1,PENDING,A01M7/0082;;B64D1/16;;A01M7/00,A01M7/00;;B64D1/16,https://lens.org/183-693-501-973-400,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyun_kang_generator_power_wind,asset_504814cd10b8,ZA 201008526 B,055-309-365-016-605,WIND POWER GENERATOR,2012-01-25,2008-05-02,HEO HYUN-KANG,,HEO HYUN-KANG,ZA,B,ACTIVE,F03D1/025;;F03D7/0212;;F03D9/25;;F03D80/70;;F05B2220/7068;;F05B2270/3201;;F05B2270/321;;H02K7/1838;;H02K16/005;;Y02E10/72;;F03D7/028;;F03D7/0204;;F03D7/0224;;F03D9/25;;F03D15/00;;F03D80/70;;F05B2270/321;;Y02E10/72;;F03D1/025;;F03D7/0212;;F03D9/25;;F03D15/10;;F03D17/00;;F03D80/70;;F05B2220/7068;;F05B2270/3201;;F05B2270/321;;H02K7/1838;;H02K16/005;;Y02E10/72,F03D/,https://lens.org/055-309-365-016-605,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyun_park_capable_construction_control_quality_retrofit_se,asset_237818a1f3a9,PH 12016501288 A1,009-358-246-535-747,C.G.S CONSTRUCTION METHOD CAPABLE OF SEISMIC RETROFIT AND QUALITY CONTROL,2016-08-15,2014-08-05,HYUN PARK JI;;SUB SIM DOO,,SUB SIM DOO;;HYUN PARK JI,PH,A1,ACTIVE,E02D3/12;;E02D2250/003;;E02D2300/0021;;E02D3/12;;E02D3/12;;E02D2250/003;;E02D2300/0021,E02D3/12,https://lens.org/009-358-246-535-747,6,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyun_park_chart_control_controlling_injection_obtaining_qu,asset_207db5bf0288,PH 12016501287 A1,037-584-401-443-238,DEVICE FOR OBTAINING C.G.S INJECTION CONTROL CHART FOR SEISMIC RETROFITTING AND CONTROLLING QUALITY,2016-08-15,2014-08-05,HYUN PARK JI;;SUB SIM DOO,,SUB SIM DOO;;HYUN PARK JI,PH,A1,ACTIVE,E02D3/12;;E02D5/38;;E02D5/80;;E02D2250/0007;;E02D2250/003;;E02D2300/0021;;E02D3/12;;E02D5/80;;E02D3/12;;E02D5/38;;E02D5/80;;E02D2250/0007;;E02D2250/003;;E02D2300/0021,E02D3/12;;E02D5/80,https://lens.org/037-584-401-443-238,8,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyundai_electronics_alumiinioksidikalvon_menetelm_puolijohdelaittees,asset_b133e8c6ce16,FI 120118 B,088-657-801-991-764,Menetelmä puolijohdelaitteessa käytettävän alumiinioksidikalvon valmistamiseksi,2009-06-30,1999-12-29,HYUNDAI ELECTRONICS IND,,LIM CHAN;;KIM KYONG-MIN;;YU YONG-SIK,FI,B,EXPIRED,C23C16/45534;;C23C16/403;;H10P14/6339;;H10P14/6516;;H10P14/69391;;C23C16/403;;C23C16/45534;;H10P14/60;;C23C16/45534;;C23C16/403;;H10P14/6339;;H10P14/6516;;H10P14/69391,H01L21/31;;H01L21/316;;C23C16/40;;C23C16/44;;C23C16/455;;H01L21/822;;H01L27/04;;H10B12/00;;H10B20/00,https://lens.org/088-657-801-991-764,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyundai_electronics_broadcasting_circuit_control_deviation_receiver,asset_eb53a21628a1,GB 2240675 A,027-108-310-752-027,A video deviation control circuit for a satellite broadcasting receiver,1991-08-07,1990-02-06,HYUNDAI ELECTRONICS IND,,PARK EUI KWON,GB,A,DISCONTINUED,H04N5/57;;H04N7/20,H04N5/57,https://lens.org/027-108-310-752-027,7,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyundai_electronics_capacitor_doped_dram_having_side_stacked_structu,asset_b9777ec9429d,GB 2223623 A,091-241-811-099-779,Dram having a side wall doped trench and stacked capacitor structure,1990-04-11,1988-09-22,HYUNDAI ELECTRONICS IND,,YOON HAN SUB;;OM JAE CHUL;;KIM JAE WON;;CHUNG IN SOOL;;KIM JIN HYUNG,GB,A,EXPIRED,H10D1/047;;H10B12/038;;H10B12/37;;H10B12/038;;H10B12/37;;H10D1/047,H01L27/04;;H01L21/334;;H01L21/822;;H01L27/10;;H10B12/00,https://lens.org/091-241-811-099-779,9,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyundai_electronics_capacitors_cell_dram_stacked_trench,asset_b9777ec9429d,GB 2223623 B,188-263-175-493-621,DRAM CELL WITH TRENCH STACKED CAPACITORS,1992-10-14,1988-09-22,HYUNDAI ELECTRONICS IND,,YOON HAN SUB;;OM JAE CHUL;;KIM JAE WON;;CHUNG IN SOOL;;KIM JIN HYUNG,GB,B,EXPIRED,H10D1/047;;H10B12/038;;H10B12/37;;H10B12/038;;H10B12/37;;H10D1/047,H01L27/04;;H01L21/334;;H01L21/822;;H01L27/10;;H10B12/00,https://lens.org/188-263-175-493-621,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyundai_electronics_cavity_during_manufacture_material_plasma_removi,asset_b4e63b5dce91,GB 2244957 B,051-900-579-236-729,Method for removing residual material from a cavity during the manufacture of a semiconductor device by utilizing plasma scattering,1993-12-01,1990-06-15,HYUNDAI ELECTRONICS IND,,HAE SUNG PARK;;SANG IK KIM;;SEA CHUNG KIM;;KYE SOON PARK;;JIN GOO PARK,GB,B,EXPIRED,H10P50/268,H01L21/306;;H01L21/3213,https://lens.org/051-900-579-236-729,10,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyundai_electronics_cavity_during_manufacture_material_plasma_removi,asset_376168b5fee7,GB 2244957 A,163-436-081-794-437,Removing residual material from a cavity during the manufacture of a semiconductor device by utilising plasma scattering,1991-12-18,1990-06-15,HYUNDAI ELECTRONICS IND,,HAE SUNG PARK;;SANG IK KIM;;SEA CHUNG KIM;;KYE SOON PARK;;JIN GOO PARK,GB,A,EXPIRED,H10P50/268,H01L21/306;;H01L21/3213,https://lens.org/163-436-081-794-437,9,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyundai_electronics_controller_motor,asset_37b904853bda,CA 2060260 A1,185-864-176-445-810,DC MOTOR CONTROLLER,1992-08-03,1991-02-02,HYUNDAI ELECTRONICS IND,,PARK CHAN H,CA,A1,DISCONTINUED,B60L15/007;;B60L50/52;;Y02T10/64;;Y02T10/70;;Y02T10/72;;H02P1/00;;B60L15/007;;B60L50/52;;Y02T10/64;;Y02T10/70;;Y02T10/72,B60L15/28;;B60L11/18;;H02P7/29,https://lens.org/185-864-176-445-810,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyundai_electronics_phone,asset_4c7746882343,GB 2239579 B,111-764-570-362-746,A car phone,1994-04-13,1989-11-20,HYUNDAI ELECTRONICS IND,,CHOI MUN CHEOL;;PARK CHAN HYUN;;KIM JONG HAN;;SHIN JOONG SEOB,GB,B,EXPIRED,H04M1/271,H04M1/00;;H04M1/27,https://lens.org/111-764-570-362-746,1,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyundai_electronics_phone,asset_ab6bf19df7a4,GB 2239579 A,029-898-713-323-851,A car phone,1991-07-03,1989-11-20,HYUNDAI ELECTRONICS IND,,CHOI MUN CHEOL;;PARK CHAN HYUN;;KIM JONG HAN;;SHIN JOONG SEOB,GB,A,EXPIRED,H04M1/271,H04M1/00;;H04M1/27,https://lens.org/029-898-713-323-851,1,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyundai_elevator_elevator_maintenance_mobile_phone_remote_using,asset_b6c13b989fb9,IN 3114MU2013 A,168-122-853-594-305,SYSTEM FOR REMOTE MAINTENANCE OF ELEVATOR USING MOBILE PHONE,2015-07-31,2013-06-14,HYUNDAI ELEVATOR CO LTD,,SONG DAL-HYUN,IN,A,PENDING,B66B5/0025;;B66B1/3461;;B66B5/0025,B66B5/00;;B66B1/34,https://lens.org/168-122-853-594-305,6,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyundai_motor_cooling_heating_holder,asset_20e39a7655ad,IN 2936DE2014 A,114-310-818-795-960,HEATING AND COOLING CUP HOLDER,2015-07-03,2013-10-21,HYUNDAI MOTOR CO LTD;;KBAUTOTECH CO LTD,,OH MAN JU;;KIM JAE WOONG;;PARK JAE WOO;;KIM JAE HOON,IN,A,PENDING,B60N3/104;;F25B21/04;;B60R7/04;;B60N3/10;;B60N3/104;;F25B21/04;;F25B2321/02;;F25D31/006;;F25D31/007,B60N3/10,https://lens.org/114-310-818-795-960,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyundai_motor_cooling_heating_holder,asset_497e0a755aeb,IN 2935DE2014 A,048-696-502-037-218,HEATING AND COOLING CUP HOLDER,2015-07-03,2013-10-17,HYUNDAI MOTOR CO LTD;;KBAUTOTECH CO LTD,,OH MAN JU;;KIM JAE WOONG;;PARK JAE WOO;;KIM JAE HOON,IN,A,PENDING,B60N3/104;;F25B21/04;;F25B2321/023;;F25B2321/0251;;B60H1/00;;B60N3/10;;B60N3/104;;A47G23/0208;;A47G2023/0275;;F25B21/04;;F25B2321/023;;F25B2321/0251,B60N3/10,https://lens.org/048-696-502-037-218,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_hyundai_pharm_composi_farmac_matriz_utica,asset_469e178d9af9,BR PI1005440 A2,034-432-021-907-799,composição farmacêutica de matriz,2016-03-08,2010-01-26,HYUNDAI PHARM CO LTD,,AHN JAE-SOON;;RHEE JAE-KEOL;;KAM SUNG-HOON,BR,A2,DISCONTINUED,A61K31/55;;A61K9/2027;;A61K9/2077,A61K9/26;;A61K31/55;;A61K47/32;;A61K47/38,https://lens.org/034-432-021-907-799,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_illuminoss_medical_alinhamento_dispositivos_distra_estabiliza_para,asset_1678b63b250e,BR 112012003783 A2,036-180-870-216-321,"dispositivos e métodos para alinhamento, estabilização e distração óssea",2016-04-19,2009-08-19,ILLUMINOSS MEDICAL INC,,O'LEARY ANTHONY W;;WEISS ARNOLD-PETER C;;BAINBRIDGE LIONEL C;;CHANG NARISSA Y;;RABINER ROBERT A,BR,A2,DISCONTINUED,A61B17/8095;;A61B17/56;;A61B17/7097;;A61B2017/00411;;A61F2002/30583;;A61F2002/4696;;A61F2210/0085;;A61N5/0601;;A61N5/062;;A61B17/8811;;A61B17/56;;A61B17/7097;;A61B17/8095;;A61B17/8833;;A61B2017/00411;;A61B2017/883;;A61F2002/30583;;A61F2002/4696;;A61F2210/0085;;A61N5/0601;;A61N5/062,A61F2/28;;A61B17/56,https://lens.org/036-180-870-216-321,7,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_illuminoss_medical_coloca_dispositivo_fixa_implantes_intramedulares,asset_b2a5047f55ad,BR 112012011132 A2,174-366-675-119-760,implantes intramedulares tendo colocação de dispositivo de fixação variável,2016-07-05,2009-11-10,ILLUMINOSS MEDICAL INC,,COLLERAN DENNIS P;;RABINER ROBERT A,BR,A2,DISCONTINUED,A61B17/8833;;A61B17/7225;;A61B17/7275;;A61B17/80;;A61B17/8802;;A61B2090/3966;;A61B17/8833;;A61B17/7225;;A61B17/7275;;A61B17/80;;A61B17/8802;;A61B2090/3966,A61B17/72,https://lens.org/174-366-675-119-760,7,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_illuminoss_medical_condi_espinha_estabiliza_fotodin_micos_para_sist,asset_08aff8b44fe2,BR PI1015207 A2,136-195-295-933-54X,sistemas e métodos de estabilização óssea fotodinâmicos para tratar de condições da espinha,2016-05-03,2009-04-07,ILLUMINOSS MEDICAL INC,,COLLERAN DENNIS P;;DYE JUSTIN G;;RABINER ROBERT A,BR,A2,DISCONTINUED,A61B17/7004;;A61B17/7013;;A61B17/7065;;A61B2017/00557;;A61F2/30965;;A61F2/441;;A61F2/4455;;A61F2/4611;;A61F2002/3008;;A61F2002/302;;A61F2002/30579;;A61F2002/30583;;A61F2002/30593;;A61F2002/30925;;A61F2002/4495;;A61F2210/0085;;A61F2230/0065;;A61F2250/0098;;A61F2310/0097;;A61F2310/00976;;A61B17/7004;;A61B17/7013;;A61B17/7065;;A61B2017/00557;;A61F2/30965;;A61F2/441;;A61F2/4455;;A61F2/4611;;A61F2002/3008;;A61F2002/302;;A61F2002/30579;;A61F2002/30583;;A61F2002/30593;;A61F2002/30925;;A61F2002/4495;;A61F2210/0085;;A61F2230/0065;;A61F2250/0098;;A61F2310/0097;;A61F2310/00976,A61B17/88,https://lens.org/136-195-295-933-54X,10,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_illuminoss_medical_distribui_estabiliza_fotodin_medicamentos_mica_s,asset_a9cdbea1b6e6,BR 112012033018 A2,132-530-291-798-811,estabilização óssea fotodinâmica e sistemas de distribuição de medicamentos,2016-12-20,2010-06-21,ILLUMINOSS MEDICAL INC,,RADER RICHARD SCOTT;;RABINER ROBERT A,BR,A2,DISCONTINUED,A61B17/7275;;A61B17/7097;;A61B17/7098;;A61B17/8836;;A61B17/8855;;A61B2017/00411;;A61M25/1011;;A61M2025/1013;;A61M2025/105;;A61M2025/1075;;A61M2205/0244;;A61N5/062;;A61N2005/0612;;A61N2005/063;;A61M25/10;;A61B17/7097;;A61B17/7098;;A61B17/7275;;A61B17/8836;;A61B17/8855;;A61B2017/00411;;A61M25/1011;;A61M2025/1013;;A61M2025/105;;A61M2025/1075;;A61M2205/0244;;A61N5/062;;A61N2005/0612;;A61N2005/063,A61N1/30,https://lens.org/132-530-291-798-811,7,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_industry_foundation_elements_generators_growth_phase_physical_portab,asset_c12a6ee9be4a,WO 2009/091179 A1,061-444-242-378-330,PORTABLE PHYSICAL THERAPY DEVICE FOR PROMOTING GROWTH WITH TWO-PHASE ULTRASONIC VIBRATION GENERATORS AND LED ELEMENTS,2009-07-23,2008-01-15,"INDUSTRY FOUNDATION OF CHONNAM NATIONAL UNIVERSITY;;YOON, Taek Rim;;PARK, Sung Jun;;KIM, Hyung Keun;;KIM, Dong Ok",,,WO,A1,PENDING,A61H23/0245;;A61H2201/10;;A61H2201/165;;A61N2005/0652;;A61H23/0245;;A61H11/00;;A61H2201/0188;;A61H2201/0192;;A61H2201/10;;A61H2201/50;;A61N5/06;;A61N2005/0653;;F21K9/00,A61H23/00,https://lens.org/061-444-242-378-330,10,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_industry_foundation_elements_generators_growth_phase_physical_portab,asset_21cf0b93f2fd,WO 2009/091181 A1,035-651-230-623-975,PORTABLE PHYSIS-STIMULATING DEVICE FOR PROMOTING GROWTH WITH TWO-PHASE ULTRASONIC VIBRATION GENERATORS AND LED ELEMENTS,2009-07-23,2008-01-15,"INDUSTRY FOUNDATION OF CHONNAM NATIONAL UNIVERSITY;;YOON, Taek Rim;;PARK, Sung Jun;;KIM, Hyung Keun;;KIM, Dong Ok",,,WO,A1,PENDING,A61H23/0245;;A61H7/005;;A61H2201/10;;A61N5/0613;;A61N7/00;;A61N2005/0644;;A61N2005/0652;;A61N2007/0078;;A61H23/0245;;A61H2201/0157;;A61H2201/0165;;A61N1/0464;;A61N2005/0653;;F21K9/00;;A61H23/0245;;A61H7/005;;A61H2201/10;;A61N5/0613;;A61N7/00;;A61N2005/0644;;A61N2005/0652;;A61N2007/0078,A61H23/00,https://lens.org/035-651-230-623-975,10,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_inix_hyoung_hair_laser_loss,asset_dfb7a5bccff3,ZA 201007939 B,011-934-089-923-192,LASER HAIR-LOSS TREATMENT DEVICE,2011-10-26,2008-04-25,INIX LTD;;TAE HYOUNG KIM,,TAE HYOUNG KIM,ZA,B,ACTIVE,,A61N/;;A61H/,https://lens.org/011-934-089-923-192,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_intermotor_alternative_combustione_come_compressori_delle_d,asset_d7f551bb181e,IT 8546816 A0,067-818-975-718-410,"DISPOSITIVO A RUOTISMO IPOCICLOIDALE PER L'EQUILIBRATURA DELLE FORZE ALTERNATIVE DEL PRIMO ORDINE DELLEMACCHINE ALTERNATIVE IN GENERE,COME I MOTORI A COMBUSTIONE INTERNA E I COMPRESSORI",1985-03-01,1985-03-01,INTERMOTOR SPA,,CAPUTO CARMELO,IT,A0,EXPIRED,,F16C/,https://lens.org/067-818-975-718-410,17,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_iori_maurizio_aethina_beetle_external_trap_tumida,asset_bfcea771f75c,WO 2016/157232 A1,192-080-134-092-349,EXTERNAL TRAP FOR THE BEETLE AETHINA TUMIDA,2016-10-06,2015-03-30,IORI MAURIZIO;;CIACCAFAVA MAURO,,IORI MAURIZIO,WO,A1,PENDING,A01M1/103;;A01K47/06;;A01M1/02;;A01M1/103;;A01K47/06;;A01M1/02,A01M1/10,https://lens.org/192-080-134-092-349,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_iorio_paul_biofiltration_stormwater,asset_96fd5419d816,WO 2017/027644 A1,089-209-303-701-151,STORMWATER BIOFILTRATION SYSTEM AND METHOD,2017-02-16,2015-08-11,IORIO PAUL ANTHONY,,IORIO PAUL ANTHONY,WO,A1,PENDING,C02F1/004;;C02F3/32;;C02F2103/001;;E03B1/041;;E03B2001/047;;E03F1/002;;E03F5/046;;Y02A20/108;;Y02A20/152;;E03F5/0404;;C02F1/004;;C02F3/046;;C02F3/32;;C02F3/327;;C02F2103/001;;E03B1/041;;E03B2001/047;;E03F1/002;;E03F5/046;;Y02A20/108;;Y02A20/152,B01D21/00;;C02F1/00;;C02F3/00;;C02F3/32;;C02F103/00,https://lens.org/089-209-303-701-151,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_james_gallagher_alta_ambientes_estrutura_manufatura_mesma_para_p,asset_e0d8d7832edf,BR 102014010863 A2,194-354-462-146-674,estrutura tubular para uso em ambientes de alta pressão e método de manufatura da mesma,2016-10-11,2013-05-07,JAMES L GALLAGHER INC,,GALLAGHER JAMES L,BR,A2,INACTIVE,F16L11/18;;Y10T29/49879;;F16L11/08;;F16L11/18;;Y10T29/49879,F16L11/08;;F16L11/18,https://lens.org/194-354-462-146-674,9,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_james_golinveaux_addressing_ceiling_fire_occupancy_only_sprinkler,asset_5ee18ca19022,US 7942207 B2,041-002-735-394-255,Ceiling-only dry sprinkler systems and methods for addressing a storage occupancy fire,2011-05-17,,James E. Golinveaux;;David J. Leblanc,,,US,B2,UNKNOWN,,A62C35/62;;A62C3/00;;A62C35/58;;A62C35/00,https://lens.org/041-002-735-394-255,7,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_jamie_mitri_filtration_relief_therapeutic,asset_aec3ca469a59,US 12631352 B2,181-588-476-693-919,System and method for air filtration and therapeutic relief,2026-05-19,,Jamie Mitri,,Jamie Mitri,US,B2,UNKNOWN,F24F8/175;;A01G22/30,F24F8/175;;A01G22/30,https://lens.org/181-588-476-693-919,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_jenesis_surgical_comisura_endopr_lvula_tesis_todos_vascular,asset_433a705176c0,CR 20150531 A,054-767-845-608-345,VÁLVULA DE ENDOPRÓTESIS VASCULAR CON COMISURA Y MÉTODOS,2016-02-08,2013-03-13,JENESIS SURGICAL LLC,,WHITE JENNIFER K,CR,A,PENDING,A61F2/2418;;A61F2/2412;;A61F2/243;;A61F2/82;;A61F2/844;;A61F2/95;;A61F2002/9511;;A61F2230/001;;A61F2250/0069;;A61F2/844;;A61F2/2412;;A61F2/2418;;A61F2/243;;A61F2220/0091;;A61F2230/001;;A61F2250/0069;;A61F2/844;;A61F2/2412;;A61F2/2418;;A61F2/243;;A61F2/82;;A61F2/95;;A61F2002/9511;;A61F2220/0091;;A61F2230/001;;A61F2250/0039;;A61F2250/0069,A61F2/08,https://lens.org/054-767-845-608-345,6,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
